local_id,vendor_url,vendor_variant,vendor_stock,vendor_price,vendor_shipping,reference,compare_url,compare_variant,compare_stock,compare_price,compare_shipping,profit_formula,selling_formula,reprice_store,reprice_sku,reprice_pause
2075970,http://www.walmart.com/ip/18-Huffy-Disney-Frozen-Girls-Bike/37300064,,1,79,0,,#14602673826831,,,0,0,,,,,0
2076186,http://www.walmart.com/ip/Euro-Pro-Shark-Cordless-Sweeper/26388171,,1,52.99,0,,#14606952506944,,,0,0,,,,,0
2076287,http://www.amazon.com/Shark-Rechargeable-Carpet-Sweeper-V2930/dp/B00GDB2ZLM,,1,0,0,,#14598756522623,,,0,0,,,,,0
2076415,http://www.amazon.com/Rubbermaid-Configurations-Classic-Titanium-FG3H1102TITNM/dp/B0009WG2ZQ,,1,77.99,0,,#14598765159160,,,0,0,,,,,0
2076479,http://www.amazon.com/Disney-56109-Vintage-Mickey-Leather/dp/B004TOXP3W,,1,20.45,0,,#14602593497267,,,0,0,,,,,0
2076487,http://www.walmart.com/ip/16420059,"Black and Cherry",1,74,0,,#1460995976782,,,0,0,,,,,0
2076494,http://www.walmart.com/ip/39510839,,1,129.97,0,,#14598780719500,,,0,0,,,,,0
2076808,http://www.wayfair.com/Space-Winner-Cabinet-227138-KTR1226.html?,,1,76.99,0,,#14598798174746,,,0,0,,,,,0
2076955,http://www.wayfair.com/6-Speed-Stand-Mixer-63327-HMB2044.html,,1,81.19,0,,#14598801659592,,,0,0,,,,,0
2076956,http://www.walmart.com/ip/7966263,,1,54.2,0,,#14598802479282,,,0,0,,,,,0
2076960,http://www.academy.com/shop/pdp/spalding-54-acrylic-inground-basketball-system-200047873--1?repChildCatid=431577,,1,199.99,0,,#14599859961387,,,0,0,,,,,0
2077029,http://www.amazon.com/Loft-Style-Modern-Bedding-Comforter/dp/B00CMFJOIA,,1,59.99,0,,#14598813899059,,,0,0,,,,,0
2077032,http://www.amazon.com/Gemmy-39127-32-Outdoor-Inflatable-Widescreen/dp/B00DH5FS3Y,,1,149.97,0,,#14603196613071,,,0,0,,,,,0
2077034,http://www.walmart.com/ip/George-Foreman-144-sq-in-9-Serving-Classic-Plate-Grill-Silver-GR2144P/22910665?action=product_interest&action_type=title&item_id=22910665&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=6a7a2c30-b392-4a6a-,,1,49.96,4.97,,#14598816021181,,,0,0,,,,,0
2077035,http://www.amazon.com/Gemmy-39127-32-Outdoor-Inflatable-Widescreen/dp/B00DH5FS3Y.,,1,149.97,0,,#14598816876999,,,0,0,,,,,0
2078318,http://www.overstock.com/Home-Garden/Contemporary-52-inch-Ceiling-Fan-in-Nickel/7232937/product.html?refccid=EFWTHWRCOYHZN6KMT3LXGFJTN4&searchidx=1,,1,131.39,0,,#14598819608759,,,0,0,,,,,0
2078574,http://www.walmart.com/ip/Summer-Infant-My-Size-Potty/46337212,,1,29.93,4.97,,#14598820501716,,,0,0,,,,,0
2078731,https://www.amazon.ca/Summer-Infant-Size-Potty-White/dp/B01B7BVUUY,,1,49.99,0,,#14598821925078,,,0,0,,,,,0
2079137,http://www.walmart.com/ip/Better-Homes-and-Gardens-Grayson-Linen-Headboard-with-Nailheads-Multiple-Colors-Multiple-Sizes/35031680,,1,99,0,,#1459882548807,,,0,0,,,,,0
2079164,http://www.amazon.com/Estwing-E3-14P-14-Ounce-Pointed-Tip-Rock/dp/B0002YWCIM,,1,27,5.17,,#14598825861765,,,0,0,,,,,0
2079377,http://www.walmart.com//ip/Sauder-Beginnings-Entertainment-Wall-System-Cinnamon-Cherry/21793973?adid=1500000000000038257800&veh=ba_chrome&wmlspartner=wapp,,1,129.97,0,,#14598828889576,,,0,0,,,,,0
2079404,http://www.amazon.com/Magic-Queen-Thread-Count-Alternative-Mattress/dp/B001L1R0T6,King,1,100.91,0,,#14598828378186,,,0,0,,,,,0
2079535,http://www.walmart.com//ip/Sauder-Shoal-Creek-Collection-Full-Queen-Bookcase-Headboard-Oak/17766148?adid=1500000000000038257800&veh=ba_chrome&wmlspartner=wapp,,1,98.98,0,,#14598830834984,,,0,0,,,,,0
2079766,"http://www.overstock.com/Home-Garden/Large-Surface-Electronic-Steam-Press-36-in/11079401/product.html?recset=b977beb4-0515-4cf9-8681-e64856b582d0&refccid=A4IVFPNKIV7YXLKNY7ARCGMWK4&recalg=828,512&recidx=3",,1,288.49,0,,#14598834023291,,,0,0,,,,,0
2080274,http://www.walmart.com/ip/Disney-Nemo-Day-at-Sea-3-Piece-Crib-Bedding-Set/43815303,,1,40.44,4.97,,#14598838803610,,,0,0,,,,,0
2080437,http://www.walmart.com/ip/Disney-Frozen-Bedroom-Set-with-BONUS-Toy-Organizer/49851146?action=product_interest&action_type=title&item_id=49851146&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=77c1dcea-7b2c-4695-ac27-137fea4d423e&c,,1,99.98,0,,#14598840228243,,,0,0,,,,,0
2081348,http://www.walmart.com/ip/Urbini-Reversi-Stroller-Berry/44656189,,1,79.84,0,,#14598848522180,,,0,0,,,,,0
2082285,http://www.walmart.com/ip/Mohawk-Inspired-India-Printed-Rug/30676043,,1,59.97,0,,#14598858826442,,,0,0,,,,,0
2085025,http://www.amazon.com/Princess-Victorian-Furniture-Mattress-Mosquito/dp/B015EOPTXE?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B015EOPTXE,,1,277.14,0,,#14598871395852,,,0,0,,,,,0
2086511,http://www.walmart.com/ip/Ozark-Trail-2-Dome-Connection-Tent/39510842,,1,99.97,0,,#14598880173066,,,0,0,,,,,0
2087161,http://www.amazon.com/Suncast-Large-Deluxe-House-Doors/dp/B000QJETYS?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000QJETYS,,1,54.99,0,,#14598890189089,,,0,0,,,,,0
2087276,http://www.walmart.com/ip/York-King-California-King-Tufted-Wing-Headboard-Grey/39131088,,1,205.29,0,,#14598892648371,,,0,0,,,,,0
2087338,http://www.walmart.com/ip/Lifetime-44-Portable-Basketball-System/5018509,,1,109,0,,#14605094981604,,,0,0,,,,,0
2087503,http://www.amazon.com/Nostalgia-MSB600-1-Gallon-Margarator-Margarita/dp/B00EECUCBM,,1,62.48,0,,#14598901984492,,,0,0,,,,,0
2087698,http://www.amazon.com/PowerFit-PF31023-Surface-Cleaner-15-Inch/dp/B00JKQI0TS,,1,62.99,0,,#14598913891032,,,0,0,,,,,0
2088042,http://www.amazon.com/exec/obidos/ASIN/B00T6RTHFC,,1,299.98,0,,#14598931213928,,,0,0,,,,,0
2088339,http://www.ebay.com/itm/Coleman-Red-Canyon-8-Person-Tent-Blue-/272122880095,,1,127.92,0,,#14598936539994,,,0,0,,,,,0
2088353,http://www.amazon.com/exec/obidos/ASIN/B004LQ1RBK,,1,139,0,,#1459893728561,,,0,0,,,,,0
2088355,http://www.amazon.com/exec/obidos/ASIN/B013N8XL9C,,1,79.5,0,,#14598938086450,,,0,0,,,,,0
2088402,http://www.walmart.com/ip/Ozark-Trail-Ultra-Light-Back-Packing-4-x-7-x-6-5-Tent-with-Full-Fly-Sleeps-1/40147303?action=product_interest&action_type=title&item_id=40147303&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=e120a459-cb8,,1,49.97,4.97,,#1459894296497,,,0,0,,,,,0
2088683,http://www.kohls.com/product/prd-2439690/golds-gym-xrs-20-deluxe-weight-bench.jsp,,0,199.99,0,,#14598951359838,,,0,0,,,,,0
2088736,http://www.walmart.com/ip/Linon-Chelsea-Cushion-Set/36927574,,1,60.09,0,,#14598952222608,,,0,0,,,,,0
2088923,http://www.amazon.com/exec/obidos/ASIN/B0007UQ2WI,,1,82.86,0,,#1459895619673,,,0,0,,,,,0
2089072,http://www.overstock.com/Pet-Supplies/Furhaven-Weather-resistant-Indoor-Outdoor-Deluxe-Orthopedic-Pet-Bed/10314466/product.html,,1,19.99,2.95,,#14609998079058,,,0,0,,,,,0
2089076,http://www.walmart.com/ip/46265246,,1,58,0,,#14607850172143,,,0,0,,,,,0
2089086,http://www.amazon.com/exec/obidos/ASIN/B00125JEIQ,,1,102.99,0,,#14598968029732,,,0,0,,,,,0
2089228,http://www.overstock.com/Sports-Toys/Gun-Concealment-Bench/8006780/product.html?refccid=6P6EHHSHCJP2JRCOWKZDCH5Q2Q&searchidx=0,,1,131.99,0,,#14598975993041,,,0,0,,,,,0
2089242,http://www.walmart.com/ip/Pokemon-Big-Pikachu-Twin-Full-Bedding-Comforter-Set/36065355,,1,64,0,,#14598977566325,,,0,0,,,,,0
2089248,http://www.overstock.com/Home-Garden/Oceanstar-Dark-Espresso-Bamboo-12-bottle-Wine-Rack/5312743/product.html,Overstock,0,20.69,2.95,,#14598978049160,,,0,0,,,,,0
2089252,http://www.amazon.com/Altra-Furniture-Carson-Coffee-Storage/dp/B00D2KTRCW/ref=sr_1_4?s=furniture&ie=UTF8&qid=1459897439&sr=1-4&refinements=p_n_feature_keywords_browse-bin%3A2823163011,,1,119.99,0,,#14598978547151,,,0,0,,,,,0
2089254,http://www.overstock.com/Home-Garden/Oceanstar-Dark-Espresso-Bamboo-12-bottle-Wine-Rack/5312743/product.html?keywords=13121020&searchtype=Header,Overstock,0,20.69,2.95,,#14598978789180,,,0,0,,,,,0
2089282,http://www.overstock.com/Home-Garden/Sorbus-Butterfly-Wine-Rack/11384963/product.html,Overstock,0,19.48,2.95,,#14598979315945,,,0,0,,,,,0
2089356,http://www.walmart.com/ip/36482939,,1,0,0,,#14607931036443,,,0,0,,,,,0
2089376,http://www.walmart.com/ip/26-Schwinn-Meridian-Adult-Tricycle-Mint/38423143?action=product_interest&action_type=title&item_id=38423143&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=9eaf60bc-55b4-495d-a88c-d5484bd8e2c7&customer_id_,,1,269,0,,#14598982975127,,,0,0,,,,,0
2089384,http://www.amazon.com/BLACK-DECKER-Traditional-Multi-Purpose-Opener/dp/B001QVQ6IM,,1,129.95,0,,#14604763159962,,,0,0,,,,,0
2089385,http://www.overstock.com/Sports-Toys/Discovery-Kids-77-piece-Build-and-Play-Construction-Fort-Set/6959179/product.html?refccid=WNUSUHIK3WTLFX2JDG63A3QWOI&searchidx=1,,1,24.99,2.95,,#14598984736099,,,0,0,,,,,0
2089395,http://www.amazon.com/exec/obidos/ASIN/B0163H5TFO,,1,51.6,24.49,,#14598986583234,,,0,0,,,,,0
2089403,http://www.amazon.com/exec/obidos/ASIN/B0098L7E88,,1,65.09,0,,#14600432307321,,,0,0,,,,,0
2089449,http://www.walmart.com/ip/Flat-Electronic-Wall-Safe-For-Jewelry-or-Gun-Security-Paragon-Lock-Safe/29561479?action=product_interest&action_type=title&item_id=29561479&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=db45ed98-05b5-49e,,1,88.97,0,,#14598989117648,,,0,0,,,,,0
2089496,http://www.amazon.com/exec/obidos/ASIN/B00IGIRYPW,,1,278.24,0,,#14598994208823,,,0,0,,,,,0
2089506,http://www.academy.com/shop/pdp/spalding-54-acrylic-portable-basketball-system?bvstate=pg%3A4%2Fct%3Aq,"Black ",0,199.99,0,,#14598997173332,,,0,0,,,,,0
2089554,http://www.walmart.com/ip/Nextbook-Flexx-10.1-2-in-1-Tablet-2-32GB-Intel-Quad-Core-Windows-10/46664255,,1,99.98,0,,#14599002251261,,,0,0,,,,,0
2089648,http://www.walmart.com/search/?query=%20Ozark%20Trail%20Base%20Camp%2014-Person%20Cabin%20Tent%20NEW,,0,0,0,,#14599007978491,,,0,0,,,,,0
2089669,http://www.walmart.com/ip/34954725,,1,80.99,0,,#14599010349542,,,0,0,,,,,0
2089731,http://www.walmart.com/ip/26-Kent-La-Jolla-Cruiser-Men-s-Bike-Black-Orange/17206784,,0,0,0,,#14599018017247,,,0,0,,,,,0
2089742,http://www.walmart.com/ip/37536336,,0,0,0,,#14599019992149,,,0,0,,,,,0
2089745,http://www.amazon.com/Genuine-VIZIO-Theater-S4221W-C4-S4251W-B4/dp/B00JYWHVM0,,1,9.18,0,,#14599021954403,,,0,0,,,,,0
2091164,http://www.walmart.com/ip/Crosman-12gr-CO2-Powerlets-40ct/19426365,,1,17.22,4.97,,#14599028696750,,,0,0,,,,,0
2091217,http://www.walmart.com/ip/Bright-Starts-Zippity-Zoo-3-in-1-Around-We-Go/35846998,,0,0,0,,#14609152267250,,,0,0,,,,,0
2091899,http://www.walmart.com/ip/Evenflo-Convertible-High-Chair-Dottie-Lime/20969938,,1,42.85,4.97,,#14599039013627,,,0,0,,,,,0
2091964,http://www.walmart.com/ip/Mainstays-Kitchen-Island-Cart-Multiple-Finishes/35004887,,1,129,0,,#14599039817853,,,0,0,,,,,0
2092498,http://www.amazon.com/Feit-917972-Electric-Utility-Light/dp/B00LFAY5SM,,1,39.49,6.72,,#14599046669417,,,0,0,,,,,0
2092629,http://www.wayfair.com/Farberware-Nonstick-15-Piece-Cookware-Set-2180-FBR2214.html?piid%5B0%5D=14824341,,1,46.99,4.99,,#14599046264338,,,0,0,,,,,0
2092639,http://www.bestbuy.com/site/jensen-4w-cd-stereo-system-with-cassette-turntable-and-am-fm-radio-black/3812309.p?id=1218433530428&skuId=3812309,,1,97.99,0,,#14599048717290,,,0,0,,,,,0
2092641,http://www.amazon.com/Pulse-Oximeter-Blood-Oxygen-Monitor/dp/B00HXXO332,,1,17.5,0,,#14599049057563,,,0,0,,,,,0
2092726,http://www.walmart.com/ip/Better-Homes-and-Gardens-Bonded-Leather-Executive-Office-Chair/19423460,,1,119.98,0,,#14607735118710,,,0,0,,,,,0
2092827,http://www.walmart.com/ip/Baby-Trend-Expedition-Jogger-Stroller-Bubble-Gum/34426675?action=product_interest&action_type=title&item_id=34426675&placement_id=irs-106-m2&strategy=PWVAV&visitor_id&category=&client_guid=99cd3e98-dff2-4cef-8895-7c123ddaafa0&cus,,1,79.97,0,,#14599053384082,,,0,0,,,,,0
2092867,http://www.walmart.com/ip/CAP-Barbell-Olympic-5-Weight-Bar/16541566?u1=1_6_f9a0f9db-36c2-0c14-d211-ca4132e651aa&oid=223073.1&wmlspartner=dlUPo6w0KBI&sourceid=38504646443855309389&affillinktype=10&veh=aff,,1,43.19,4.97,,#14599054707879,,,0,0,,,,,0
2092950,http://www.walmart.com/ip/19487745?u1=0_6_c26a4082-cd54-b23b-4fd7-a633dde5d5bb&oid=223073.1&wmlspartner=6jqApO3Y0QE&sourceid=37047912282454552832&affillinktype=10&veh=aff,,1,99,0,,#14599056879001,,,0,0,,,,,0
2093328,http://www.walmart.com/ip/Primo-Ceramic-Crock-Water-Cooler-with-Stand/14904250?action=product_interest&action_type=title&item_id=14904250&placement_id=irs-106-t1&strategy=PWVAV&visitor_id&category=&client_guid=92de3848-c821-445e-9f9d-da5823eb9708&customer,,1,34.97,4.97,,#14599060081883,,,0,0,,,,,0
2093593,http://www.amazon.com/WA4054-1-Universal-Collection-System-Brands/dp/B00EVSF0SO,,1,46.98,0,,#14599585286017,,,0,0,,,,,0
2093932,"	http://www.walmart.com/ip/47199247",,1,139.99,0,,#14599063934963,,,0,0,,,,,0
2094418,http://www.amazon.com/Delta-Children-Street-Stroller-Green/dp/B00GJIXVPS?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00GJIXVPS,,1,92.99,0,,#14599069357159,,,0,0,,,,,0
2094694,http://www.walmart.com/ip/22868079,,1,179,0,,#14599076063351,,,0,0,,,,,0
2095115,http://www.walmart.com/ip/Sunjoy-Netting-10-Ft-x-10-Ft-Gazebo/44681763,,1,84.99,0,,#14599083389069,,,0,0,,,,,0
2095300,http://www.lowes.com/pd_646942-33229-E3A_0__?productId=50405262,,1,59.98,0,,#1459908539816,,,0,0,,,,,0
2096168,http://www.lowes.com/pd_646942-33229-E3A___?Ntt=portfolio+black+71.54-in+post+light+pole&UserSearch=portfolio+black+71.54-in+post+light+pole&productId=50405262,,1,0,0,,#14599092697481,,,0,0,,,,,0
2096391,http://www.amazon.com/StainlessLUX-75552-Brushed-Stainless-Molcajete/dp/B001EW6ZA2,,1,20,0,,#14599093979646,,,0,0,,,,,0
2096828,http://www.walmart.com/ip/44679867,,1,189.95,0,,#14599097154643,,,0,0,,,,,0
2096884,http://www.amazon.com/CAP-Barbell-Adjustable-Weighted-Vest/dp/B015XTXYJG?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B015XTXYJG,,1,106.52,0,,#14599102188470,,,0,0,,,,,0
2096894,http://www.amazon.com/Members-Mark-Copy-Paper-Bright/dp/B00N482CUQ,,1,29.19,4.49,,#14599102948976,,,0,0,,,,,0
2096901,http://www.amazon.com/Roku-3500R-Streaming-Stick-HDMI/dp/B00INNP5VU,,1,33.73,4.99,,#14599104114222,,,0,0,,,,,0
2097017,http://www.walmart.com/ip/Mainstays-Padded-Folding-Chaise-Lounge-Multiple-Colors/30224238,,1,79,0,,#14599111509520,,,0,0,,,,,0
2097139,"http://www.costco.com/Kirkland-Signature%E2%84%A2-Quit%E2%84%A2-Lozenges-2mg.-or-4mg.,-270-Pieces.product.100155526.html",,1,59.99,0,,#14599116124669,,,0,0,,,,,0
2097299,http://www.amazon.com/Esky-Rechargeable-Multi-Dog-Control-Training/dp/B015FFZTYQ/ref=sr_1_2?ie=UTF8&qid=1459912168&sr=8-2&keywords=1000M+Rechargeable+Waterproof+LCD+Remote+Control+Dog+Training+Shock+Collar,amazon,0,24.99,0,,#14599127497609,,,0,0,,,,,0
2097338,http://www.amazon.com/Esky-Rechargeable-Multi-Dog-Control-Training/dp/B015FFZTYQ?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B015FFZTYQ,,1,24.99,0,,#14599131485615,,,0,0,,,,,0
2097448,http://www.amazon.com/Esky-Rechargeable-Multi-Dog-Control-Training/dp/B015FFZTYQ?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B015FFZTYQ,amazon,0,24.99,0,,#14599136168198,,,0,0,,,,,0
2097451,http://www.amazon.com/GoSports-Junior-Size-Cornhole-Game/dp/B00I0ZZ21E,,1,32.99,0,,#14599139436353,,,0,0,,,,,0
2097580,http://www.amazon.com/Cuisinart-GR-4N-5-in-1-Griddler-Silver/dp/B016B40XT6?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B016B40XT6,,1,69.99,0,,#14599142122492,,,0,0,,,,,0
2097603,http://www.walmart.com/ip/Total-Gym-1400/23816097,,1,299.99,0,,#14607825718866,,,0,0,,,,,0
2097605,http://www.amazon.com/MG7520-Wireless-Black-Discontinued-Manufacturer/dp/B00MOSGJHO/ref=pd_sim_199_10?ie=UTF8&dpID=41DOYLfdPEL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=0X1Q0YXZ9HVK3Y9QKM76,amazon,0,99,0,,#14599146041425,,,0,0,,,,,0
2097607,http://www.walmart.com/ip/42338082?u1=0_6_06b39197-d505-a5c0-a308-94cb1b8fb10d&oid=223073.1&wmlspartner=6jqApO3Y0QE&sourceid=02465072870192099234&affillinktype=10&veh=aff,,1,50.97,0,,#14599146716605,,,0,0,,,,,0
2097615,http://www.walmart.com/ip/Realtree-Camouflage-Rocker-Recliner/28995102,,1,229,0,,#14607796742032,,,0,0,,,,,0
2097672,http://www.amazon.com/Exerpeutic-Folding-Magnetic-Upright-Pulse/dp/B007595TKU?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B007595TKU,,1,147.51,0,,#14599155068401,,,0,0,,,,,0
2097682,http://www.kmart.com/primo-deluxe-top-load-bottled-water-dispenser/p-005V006408369000P,,1,130.49,1,,#14599155791391,,,0,0,,,,,0
2097727,http://www.amazon.com/Adjustable-Spring-Return-Sniper-Hunting/dp/B00L5N3QUM/ref=pd_sim_229_32?ie=UTF8&dpID=41u2v7gf3%2BL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=17XDK1ECVQ322CNSTDB8,,1,18.48,0,,#14599160551376,,,0,0,,,,,0
2097729,http://www.ebay.com/itm/Easy-Indian-Style-Chicken-Recipe-/121947027275?ssPageName=STRK:MESE:IT,,0,0.99,0,,#14599162252583,,,0,0,,,,,0
2097730,http://www.walmart.com/ip/21898525?wmlspartner=wlpa&selectedSellerId=0&adid=22222222227015829947&wl0=&wl1=g&wl2=c&wl3=40332031352&wl4=&wl5=pla&wl6=78294442472&veh=sem,,1,139,0,,#1459916315415,,,0,0,,,,,0
2097732,http://www.amazon.com/Stanley-Battery-Maintainer-2/dp/B00RZXVQSU?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00RZXVQSU,,1,60.57,0,,#14599164051535,,,0,0,,,,,0
2097780,http://www.amazon.com/New-Star-Foodservice-58857-Stainless/dp/B00IX4Q35Q/ref=pd_sim_200_23?ie=UTF8&dpID=51fcmcVyaiL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=05YSA9B29AXEN42HSA1N,,1,29.95,0,,#14599169947765,,,0,0,,,,,0
2097855,http://www.amazon.com/YONGNUO-camcorders-3200-5500K-adjustable-temperature/dp/B00COGKPLM,,1,58.49,0,,#1459918539687,,,0,0,,,,,0
2097933,http://www.amazon.com/Venture-4-Channel-2-4GHz-Control-Quadcopter/dp/B00W4YON8K,,1,78.75,0,,#14599193459158,,,0,0,,,,,0
2098109,http://www.ebay.com/itm/Storage-End-Table-Bed-Side-Nightstand-Living-Room-Bedroom-Furniture-Wood-Stand-/131737732443,,1,64.8,0,,#14599206348486,,,0,0,,,,,0
2098441,http://www.walmart.com/ip/Dream-On-Me-Lacy-Portable-2-in-1-Bassinet-and-Cradle/44425510,,1,51,0,,#14599225582865,,,0,0,,,,,0
2099072,http://www.hayneedle.com/product/newportpetcrateendtableespresso1.cfm?redirect=false&AID=11424706&PID=4226242&SOURCE=CJAFFILIATES&ShopperID=&TID=4226242,,1,159.72,0,,#14599261867218,,,0,0,,,,,0
2099386,http://www.amazon.com/gp/product/B014D4HHYU,,1,29.19,5.99,,#14599274081629,,,0,0,,,,,0
2099518,http://www.amazon.com/Samsonite-43115-Bonded-Leather-Attach%C3%A9/dp/B004W0F1QM,,1,79.99,0,,#1459928431711,,,0,0,,,,,0
2100626,http://www.walmart.com/ip/46953013,,1,104.62,0,,#14600068073286,,,0,0,,,,,0
2100764,http://www.walmart.com/ip/Step2-All-Star-Sports-Climber/21187722,,1,82,0,,#14599346386063,,,0,0,,,,,0
2100984,http://www.amazon.com/Swing-N-Slide-NE-4675L-Cool-Slide/dp/B003UJFWG0,,1,148.15,0,,#14599351886945,,,0,0,,,,,0
2101562,http://www.walmart.com/ip/26-Hyper-Havoc-MTB-Men-s-Bike-Black/16531397,,1,119,0,,#14608032284339,,,0,0,,,,,0
2102196,http://www.walmart.com/ip/BouncePro-14-Trampoline-with-Enclosure-and-Game-Blue/29681300?action=product_interest&action_type=title&item_id=29681300&placement_id=irs-2-m2&strategy=PWVUB&visitor_id&category=&client_guid=89977e89-5b91-4150-a421-10d340bbdef5&c,,1,229,0,,#14599432381829,,,0,0,,,,,0
2102563,http://www.walmart.com/ip/Purina-Dog-Chow-Complete-Dog-Food-Bonus-Size-50-lb.-Bag-Dogs/38056050,,1,23.21,4.97,,#14599456875586,,,0,0,,,,,0
2102947,http://www.amazon.com/Go-g-go-Mens-Prostate-Vibrator-Massager/dp/B00UY4SU68?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00UY4SU68,,1,29.99,0,,#14599490636223,,,0,0,,,,,0
2103062,http://www.amazon.com/Nioxin-Scalp-Recovery-Cleanser-Itchy-Scalp/dp/B005DBPGOQ/ref=pd_sim_194_3?ie=UTF8&dpID=41RWKgdxSwL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=0HFJACWXFS7YB9FW0V7A,,1,26.88,0,,#14599498953958,,,0,0,,,,,0
2103516,http://www.amazon.com/South-Shore-Furniture-Platform-Chocolate/dp/B000CPCCEA,,1,118.41,0,,#14599529609085,,,0,0,,,,,0
2103580,http://www.walmart.com/ip/Philips-Sonicare-DiamondClean-Rechargeable-Toothbrush/44679867,,1,189.95,0,,#14604900446635,,,0,0,,,,,0
2103632,http://www.amazon.com/exec/obidos/ASIN/B008DBRFBK,,1,129.99,0,,#14599536732431,,,0,0,,,,,0
2103707,http://www.walmart.com/ip/26-Schwinn-Meridian-Adult-Tricycle-Mint/38423143?action=product_interest&action_type=title&item_id=38423143&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=f992fa47-734b-44b1-acbc-a4a8629a420b&customer_id_,,1,269,0,,#14599541152907,,,0,0,,,,,0
2103726," http://www.walmart.com/ip/33737522",,1,189.95,0,,#14599543236537,,,0,0,,,,,0
2103817,http://www.walmart.com/ip/34136707,,1,24.97,4.97,,#1460828479818,,,0,0,,,,,0
2103824,http://www.ebay.com/itm/Dresser-Mirror-2-Storage-Drawers-Vanity-Bedroom-Soft-White-Color-NEW-/281938348518,,1,140.92,0,,#1459955348974,,,0,0,,,,,0
2103947,http://www.farmandfleet.com/products/620937-master-lock-portable-electric-winch.html,,1,59.99,5.95,,#14599568626393,,,0,0,,,,,0
2104104,http://www.walmart.com/ip/47042727?wmlspartner=wlpa&adid=22222222227034720852&wl0=&wl1=g&wl2=c&wl3=76883163032&wl4=&wl5=pla&wl6=149616618512&veh=sem,,1,79,0,,#14599578075953,,,0,0,,,,,0
2104215,http://www.walmart.com/ip/Worx-Universal-Leaf-Collection-System/27422041,,0,0,0,,#14599586582460,,,0,0,,,,,0
2104606,www.walmart.com/ip/Flambeau-Tactical-40-AR-MSR-Gun-Case/23578641,,1,44.99,4.97,,#14599592586578,,,0,0,,,,,0
2105378,http://www.walmart.com/ip/20552761,"Dark Russet Cherry",1,76.49,0,,#14599610801650,,,0,0,,,,,0
2105841,http://www.walmart.com/ip/44656197,,1,85.89,0,,#14599620264187,,,0,0,,,,,0
2105851,http://www.walmart.com/ip/44656197?registryId=99730916404&listId=de83b2cf-a22a-400b-9e17-628868b39a00&listType=WR&listItemId=18182b52-125b-4f3d-9c67-fe38bd6bf6d2&selected=true,,1,85.89,0,,#14599620552510,,,0,0,,,,,0
2106189,http://www.overstock.com/Worldstock-Fair-Trade/Gold-Leaf-Flowers-Jewelry-Cabinet-China/6706470/product.html?keywords=14257813&searchtype=Header,,1,929,0,,#14599630051301,,,0,0,,,,,0
2106683,http://www.walmart.com/ip/15712431,,1,199,0,,#14599642687971,,,0,0,,,,,0
2106684,http://www.walmart.com/ip/15712431,,1,199,0,,#14599642468029,,,0,0,,,,,0
2106717,http://www.walmart.com/ip/45804389,,1,59,0,,#14599643845443,,,0,0,,,,,0
2106718,http://www.overstock.com/Worldstock-Fair-Trade/Silver-Two-Full-Moons-Pea,,0,0,0,,#1459964424582,,,0,0,,,,,0
2106728,http://www.overstock.com/Worldstock-Fair-Trade/Silver-Two-Full-Moons-Pearl-Earrings-Indonesia/3778234/product.html?keywords=11840924&searchtype=Header,,1,31.04,2.95,,#14601953307295,,,0,0,,,,,0
